Category,MatchedTerms,AddressHex,AddressDec,Name,Signature,TypeSignature
LUCK_PRAY_BLESS,Luck|Lucky,0xde60d0,14573776,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo$$WriteTo,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo__WriteTo (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* __this, Google_Protobuf_CodedOutputStream_o* output, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde56b0,14571184,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo$$CalculateSize,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo__CalculateSize (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde5d70,14572912,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo__MergeFrom (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* __this, Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* other, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde5e80,14573184,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo__MergeFrom (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* __this, Google_Protobuf_CodedInputStream_o* input, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde62a0,14574240,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo$$.cctor,void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___cctor (const MethodInfo* method);,vi
LUCK_PRAY_BLESS,Luck|Lucky,0xe05d00,14703872,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo.<>c$$.cctor,void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___c___cctor (const MethodInfo* method);,vi
LUCK_PRAY_BLESS,Luck|Lucky,0xe05e70,14704240,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo.<>c$$.ctor,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___c___ctor (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___c_o* __this, const MethodInfo* method);",vii
LUCK_PRAY_BLESS,Luck|Lucky,0xe05c90,14703760,Cc.Thedream.Mmo.Protocal.GameLuckyDrawInfo.<>c$$<.cctor>b__39_0,"Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___c____cctor_b__39_0 (Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo___c_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7b30,14580528,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$get_Parser,Google_Protobuf_MessageParser_GameLuckyDrawLimit__o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__get_Parser (const MethodInfo* method);,ii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7960,14580064,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$get_Descriptor,Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__get_Descriptor (const MethodInfo* method);,ii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7cb0,14580912,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$pb::Google.Protobuf.IMessage.get_Descriptor,"Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__pb__Google_Protobuf_IMessage_get_Descriptor (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7850,14579792,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$.ctor,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___ctor (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",vii
LUCK_PRAY_BLESS,Luck|Lucky,0xde78a0,14579872,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$.ctor,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___ctor (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* other, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde6da0,14577056,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$Clone,"Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__Clone (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7a90,14580368,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$get_NpcId,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__get_NpcId (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7e60,14581344,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$set_NpcId,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__set_NpcId (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, int32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde79f0,14580208,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$get_GashaponTallyId,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__get_GashaponTallyId (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7da0,14581152,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$set_GashaponTallyId,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__set_GashaponTallyId (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, int32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7c10,14580752,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$get_Value,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__get_Value (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7f20,14581536,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$set_Value,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__set_Value (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, int32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde6ea0,14577312,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$Equals,"bool Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__Equals (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Il2CppObject* other, const MethodInfo* method);",iiii
LUCK_PRAY_BLESS,Luck|Lucky,0xde6fe0,14577632,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$Equals,"bool Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__Equals (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* other, const MethodInfo* method);",iiii
LUCK_PRAY_BLESS,Luck|Lucky,0xde70c0,14577856,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$GetHashCode,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__GetHashCode (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde74f0,14578928,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$ToString,"System_String_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__ToString (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7560,14579040,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$WriteTo,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__WriteTo (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Google_Protobuf_CodedOutputStream_o* output, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde6b50,14576464,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$CalculateSize,"int32_t Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__CalculateSize (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xde72d0,14578384,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__MergeFrom (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* other, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7430,14578736,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit__MergeFrom (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* __this, Google_Protobuf_CodedInputStream_o* input, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xde7790,14579600,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit$$.cctor,void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___cctor (const MethodInfo* method);,vi
LUCK_PRAY_BLESS,Luck|Lucky,0xe05d90,14704016,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit.<>c$$.cctor,void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___c___cctor (const MethodInfo* method);,vi
LUCK_PRAY_BLESS,Luck|Lucky,0xe05e20,14704160,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit.<>c$$.ctor,"void Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___c___ctor (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___c_o* __this, const MethodInfo* method);",vii
LUCK_PRAY_BLESS,Luck|Lucky,0xe05bf0,14703600,Cc.Thedream.Mmo.Protocal.GameLuckyDrawLimit.<>c$$<.cctor>b__34_0,"Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit_o* Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___c____cctor_b__34_0 (Cc_Thedream_Mmo_Protocal_GameLuckyDrawLimit___c_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,LuckyPoint|Luck|Lucky,0xc78d90,13077904,Cc.Thedream.Mmo.Protocal.Role$$get_LuckyPoint,"uint32_t Cc_Thedream_Mmo_Protocal_Role__get_LuckyPoint (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,LuckyPoint|Luck|Lucky,0xc7c730,13092656,Cc.Thedream.Mmo.Protocal.Role$$set_LuckyPoint,"void Cc_Thedream_Mmo_Protocal_Role__set_LuckyPoint (Cc_Thedream_Mmo_Protocal_Role_o* __this, uint32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Pray,0xc781b0,13074864,Cc.Thedream.Mmo.Protocal.Role$$get_GuildPray,"Google_Protobuf_Collections_MapField_uint__uint__o* Cc_Thedream_Mmo_Protocal_Role__get_GuildPray (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,LuckyPoint|Luck|Lucky,0xc78cf0,13077744,Cc.Thedream.Mmo.Protocal.Role$$get_LuckyPointMap,"Google_Protobuf_Collections_MapField_uint__uint__o* Cc_Thedream_Mmo_Protocal_Role__get_LuckyPointMap (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Pray,0xc77c60,13073504,Cc.Thedream.Mmo.Protocal.Role$$get_ExchangeGuildPrayRefreshTime,"uint32_t Cc_Thedream_Mmo_Protocal_Role__get_ExchangeGuildPrayRefreshTime (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Pray,0xc7b7c0,13088704,Cc.Thedream.Mmo.Protocal.Role$$set_ExchangeGuildPrayRefreshTime,"void Cc_Thedream_Mmo_Protocal_Role__set_ExchangeGuildPrayRefreshTime (Cc_Thedream_Mmo_Protocal_Role_o* __this, uint32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck|Lucky,0xc780c0,13074624,Cc.Thedream.Mmo.Protocal.Role$$get_GameLuckyDrawInfo,"Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* Cc_Thedream_Mmo_Protocal_Role__get_GameLuckyDrawInfo (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck|Lucky,0xc7bb80,13089664,Cc.Thedream.Mmo.Protocal.Role$$set_GameLuckyDrawInfo,"void Cc_Thedream_Mmo_Protocal_Role__set_GameLuckyDrawInfo (Cc_Thedream_Mmo_Protocal_Role_o* __this, Cc_Thedream_Mmo_Protocal_GameLuckyDrawInfo_o* value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0xc79010,13078544,Cc.Thedream.Mmo.Protocal.Role$$get_MaxEquipRefineLevel,"int32_t Cc_Thedream_Mmo_Protocal_Role__get_MaxEquipRefineLevel (Cc_Thedream_Mmo_Protocal_Role_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0xc7ca30,13093424,Cc.Thedream.Mmo.Protocal.Role$$set_MaxEquipRefineLevel,"void Cc_Thedream_Mmo_Protocal_Role__set_MaxEquipRefineLevel (Cc_Thedream_Mmo_Protocal_Role_o* __this, int32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck,0xbe32b0,12464816,Cc.Thedream.Mmo.Protocal.RoleAttrResponse$$get_Luck,"uint32_t Cc_Thedream_Mmo_Protocal_RoleAttrResponse__get_Luck (Cc_Thedream_Mmo_Protocal_RoleAttrResponse_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck,0xbed930,12507440,Cc.Thedream.Mmo.Protocal.RoleAttrResponse$$set_Luck,"void Cc_Thedream_Mmo_Protocal_RoleAttrResponse__set_Luck (Cc_Thedream_Mmo_Protocal_RoleAttrResponse_o* __this, uint32_t value, const MethodInfo* method);",viii
LUCK_PRAY_BLESS,Luck,0x14ed450,21943376,Cc.Thedream.Mmo.Protocal.RoleDetailSummary$$get_Luck,"uint32_t Cc_Thedream_Mmo_Protocal_RoleDetailSummary__get_Luck (Cc_Thedream_Mmo_Protocal_RoleDetailSummary_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Luck,0x14f0730,21956400,Cc.Thedream.Mmo.Protocal.RoleDetailSummary$$set_Luck,"void Cc_Thedream_Mmo_Protocal_RoleDetailSummary__set_Luck (Cc_Thedream_Mmo_Protocal_RoleDetailSummary_o* __this, uint32_t value, const MethodInfo* method);",viii
REFINE,Refine,0x1169830,18257968,Cc.Thedream.Mmo.Protocal.EquipSummary$$get_RefineLevel,"int32_t Cc_Thedream_Mmo_Protocal_EquipSummary__get_RefineLevel (Cc_Thedream_Mmo_Protocal_EquipSummary_o* __this, const MethodInfo* method);",iii
REFINE,Refine,0x1169ad0,18258640,Cc.Thedream.Mmo.Protocal.EquipSummary$$set_RefineLevel,"void Cc_Thedream_Mmo_Protocal_EquipSummary__set_RefineLevel (Cc_Thedream_Mmo_Protocal_EquipSummary_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116cb20,18271008,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$get_Parser,Google_Protobuf_MessageParser_EquipmentRefineAOINotify__o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__get_Parser (const MethodInfo* method);,ii
REFINE,Refine|EquipmentRefine,0x116ca90,18270864,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$get_Descriptor,Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__get_Descriptor (const MethodInfo* method);,ii
REFINE,Refine|EquipmentRefine,0x116cc30,18271280,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$pb::Google.Protobuf.IMessage.get_Descriptor,"Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__pb__Google_Protobuf_IMessage_get_Descriptor (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116ca40,18270784,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$.ctor,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___ctor (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipmentRefine,0x116c990,18270608,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$.ctor,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___ctor (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116c070,18268272,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$Clone,"Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__Clone (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116cb90,18271120,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$get_PlayerId,"uint64_t Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__get_PlayerId (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",jii
REFINE,Refine|EquipmentRefine,0x116cd20,18271520,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$set_PlayerId,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__set_PlayerId (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, uint64_t value, const MethodInfo* method);",viji
REFINE,Refine|EquipmentRefine,0x116cbe0,18271200,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$get_Result,"int32_t Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__get_Result (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116cde0,18271712,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$set_Result,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__set_Result (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116c230,18268720,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$Equals,"bool Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__Equals (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Il2CppObject* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipmentRefine,0x116c170,18268528,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$Equals,"bool Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__Equals (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipmentRefine,0x116c360,18269024,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$GetHashCode,"int32_t Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__GetHashCode (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116c6c0,18269888,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$ToString,"System_String_o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__ToString (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116c730,18270000,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$WriteTo,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__WriteTo (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Google_Protobuf_CodedOutputStream_o* output, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116bf30,18267952,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$CalculateSize,"int32_t Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__CalculateSize (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipmentRefine,0x116c4e0,18269408,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__MergeFrom (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116c620,18269728,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$MergeFrom,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify__MergeFrom (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* __this, Google_Protobuf_CodedInputStream_o* input, const MethodInfo* method);",viii
REFINE,Refine|EquipmentRefine,0x116c8d0,18270416,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify$$.cctor,void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipmentRefine,0x1192f10,18427664,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify.<>c$$.cctor,void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___c___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipmentRefine,0x1193230,18428464,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify.<>c$$.ctor,"void Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___c___ctor (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___c_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipmentRefine,0x11927a0,18425760,Cc.Thedream.Mmo.Protocal.EquipmentRefineAOINotify.<>c$$<.cctor>b__29_0,"Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify_o* Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___c____cctor_b__29_0 (Cc_Thedream_Mmo_Protocal_EquipmentRefineAOINotify___c_o* __this, const MethodInfo* method);",iii
LUCK_PRAY_BLESS,Bless,0x1832450,25371728,Cc.Thedream.Mmo.Protocal.Tower$$get_Bless,"Google_Protobuf_Collections_MapField_uint__uint__o* Cc_Thedream_Mmo_Protocal_Tower__get_Bless (Cc_Thedream_Mmo_Protocal_Tower_o* __this, const MethodInfo* method);",iii
RNG,Random,0x1a4f440,27587648,Cc.Thedream.Mmo.Data.CarrierInfo$$get_RandomMusic,"System_String_o* Cc_Thedream_Mmo_Data_CarrierInfo__get_RandomMusic (Cc_Thedream_Mmo_Data_CarrierInfo_o* __this, const MethodInfo* method);",iii
RNG,Random,0x1a509d0,27593168,Cc.Thedream.Mmo.Data.CarrierInfo$$set_RandomMusic,"void Cc_Thedream_Mmo_Data_CarrierInfo__set_RandomMusic (Cc_Thedream_Mmo_Data_CarrierInfo_o* __this, System_String_o* value, const MethodInfo* method);",viii
RNG,Random,0x1556cd0,22375632,Cc.Thedream.Mmo.Data.SocialActionInfo$$get_RandomPlay,"bool Cc_Thedream_Mmo_Data_SocialActionInfo__get_RandomPlay (Cc_Thedream_Mmo_Data_SocialActionInfo_o* __this, const MethodInfo* method);",iii
RNG,Random,0x1558ae0,22383328,Cc.Thedream.Mmo.Data.SocialActionInfo$$set_RandomPlay,"void Cc_Thedream_Mmo_Data_SocialActionInfo__set_RandomPlay (Cc_Thedream_Mmo_Data_SocialActionInfo_o* __this, bool value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da68e0,31090912,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Parser,Google_Protobuf_MessageParser_EquipRefineFxInfo__o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Parser (const MethodInfo* method);,ii
REFINE,Refine|EquipRefine,0x1da6710,31090448,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Descriptor,Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Descriptor (const MethodInfo* method);,ii
REFINE,Refine|EquipRefine,0x1da6ae0,31091424,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$pb::Google.Protobuf.IMessage.get_Descriptor,"Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__pb__Google_Protobuf_IMessage_get_Descriptor (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da65b0,31090096,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x1da6620,31090208,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da5200,31085056,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$Clone,"Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__Clone (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da67f0,31090672,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Id,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Id (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
